date,pl,oz_exp,oz_long,oz_short,gold,long_signal,long_signal_size,long,short_signal,short_signal_size,short,pos,str,str_return,gold_return,str_cum_return,gold_cum_return
2023-01-03,0.0,0.0,0.0,0.0,1843.25,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04,0.0,500.0,500.0,0.0,1857.3,0.0,0,1.0,0.0,0,0.0,1.0,1.0,0.0,0.007622406076223998,0.0,0.007622406076223998
2023-01-05,-11649.999999999978,500.0,500.0,0.0,1834.0,0.0,0,0.0,0.0,0,0.0,1.0,1.0,-0.012545092338340558,-0.012545092338340558,-0.012545092338340558,-0.005018310050183161
2023-01-06,-2549.9999999999545,500.0,500.0,0.0,1852.2,0.0,0,0.0,0.0,0,0.0,1.0,1.0,0.00992366412213741,0.00992366412213741,-0.0027459214989500325,0.004855554048555533
2023-01-09,10774.999999999978,500.0,500.0,0.0,1878.85,0.0,0,0.0,0.0,0,0.0,1.0,1.0,0.014388295000539841,0.014388295000539841,0.01160286437301461,0.019313712193137045
2023-01-10,10675.00000000007,500.0,500.0,0.0,1878.65,0.0,0,0.0,0.0,0,0.0,1.0,1.0,-0.00010644809324844573,-0.00010644809324844573,0.011495181176977454,0.01920520819205218
2023-01-11,7524.999999999977,500.0,500.0,0.0,1872.35,0.0,0,0.0,0.0,0,0.0,1.0,1.0,-0.0033534719080191566,-0.0033534719080191566,0.008103160501803819,0.015787332157873424
2023-01-12,12625.0,500.0,500.0,0.0,1882.55,0.0,0,0.0,0.0,0,0.0,1.0,1.0,0.005447699415173535,0.005447699415173535,0.013595003499704106,0.021321036213210576
2023-01-13,24925.00000000007,500.0,500.0,0.0,1907.15,0.0,0,0.0,1.0,1,0.0,1.0,1.0,0.013067382008446149,0.013067382008446149,0.026840036612286955,0.03466702834667057
2023-01-17,28250.0,0.0,500.0,-500.0,1913.8,1.0,1,0.0,0.0,0,1.0,0.0,0.0,0.0034868783262982372,0.0034868783262982372,0.030420502880525557,0.03827478638274795
2023-01-18,28250.0,500.0,1000.0,-500.0,1920.7,0.0,0,1.0,0.0,0,0.0,1.0,1.0,0.0,0.0036053924130003967,0.030420502880525557,0.042018174420181964
2023-01-19,27199.99999999993,500.0,1000.0,-500.0,1918.6,1.0,1,0.0,0.0,0,0.0,1.0,1.0,-0.0010933513823085939,-0.0010933513823085939,0.029293891199342115,0.0408788824087889
2023-01-20,30350.00000000002,1000.0,1500.0,-500.0,1924.9,1.0,1,1.0,0.0,0,0.0,2.0,2.0,0.0032836443239863122,0.0032836443239863122,0.032673726242892664,0.044296758442967654
2023-01-23,20299.99999999984,1500.0,2000.0,-500.0,1914.85,1.0,1,1.0,0.0,0,0.0,3.0,1.5,-0.010442100888357952,-0.005221050444178976,0.021890443008707905,0.03884443238844426
2023-01-24,29149.999999999978,2000.0,2500.0,-500.0,1920.75,1.0,1,1.0,0.0,0,0.0,4.0,1.3333333333333333,0.0046217719403610635,0.0030811812935740424,0.02661338758432885,0.04204530042045307
