date,gold,volume
2020-01-27,1580.1,398058.0
2020-01-28,1574.0,378006.0
2020-01-29,1573.45,251274.0
2020-01-30,1578.25,382595.0
2020-01-31,1584.2,343366.0
2020-02-03,1574.75,320599.0
2020-02-04,1558.35,349002.0
2020-02-05,1553.3,306051.0
2020-02-06,1563.3,229003.0
2020-02-07,1572.65,286422.0
2020-02-10,1573.2,191752.0
2020-02-11,1570.5,231832.0
2020-02-12,1563.7,189550.0
2020-02-13,1575.05,276252.0
2020-02-14,1581.4,227109.0
2020-02-18,1589.85,414235.0
2020-02-19,1604.2,307885.0
2020-02-20,1619.0,403039.0
2020-02-21,1643.3,489193.0
2020-02-24,1671.65,680823.0
2020-02-25,1650.3,672758.0
2020-02-26,1634.9,531901.0
2020-02-27,1652.0,573289.0
2020-02-28,1609.85,745843.0
2020-03-02,1599.65,443528.0
2020-03-03,1615.5,466533.0
2020-03-04,1641.85,313344.0
2020-03-05,1659.6,362995.0
2020-03-06,1683.65,659625.0
2020-03-09,1672.5,504155.0
2020-03-10,1655.7,385479.0
2020-03-11,1653.75,404351.0
2020-03-12,1570.7,605721.0
2020-03-13,1562.8,551049.0
2020-03-16,1487.7,565977.0
2020-03-17,1536.2,434508.0
2020-03-18,1498.2,435187.0
2020-03-19,1474.25,325286.0
2020-03-20,1494.4,269974.0
2020-03-23,1525.4,362068.0
2020-03-24,1605.75,418776.0
2020-03-25,1605.45,254189.0
2020-03-26,1634.8,215969.0
2020-03-27,1617.3,100638.0
2020-03-30,1618.3,157366.0
2020-03-31,1608.95,176554.0
2020-04-01,1576.55,164482.0
2020-04-02,1616.8,167707.0
2020-04-03,1613.1,139612.0
2020-04-06,1648.3,192753.0
2020-04-07,1649.25,204497.0
2020-04-08,1647.8,125327.0
2020-04-09,1680.65,218804.0
2020-04-14,1741.9,241194.0
2020-04-15,1718.65,186697.0
2020-04-16,1729.5,204225.0
2020-04-17,1692.55,227069.0
2020-04-20,1686.2,186912.0
2020-04-21,1682.05,248629.0
2020-04-22,1710.55,193728.0
2020-04-23,1736.25,201884.0
2020-04-24,1715.9,180242.0
2020-04-27,1714.95,146641.0
2020-04-28,1691.55,171343.0
2020-04-29,1703.35,159603.0
2020-04-30,1702.75,234529.0
2020-05-01,1686.25,168016.0
2020-05-04,1709.1,148728.0
2020-05-05,1699.55,184728.0
2020-05-06,1691.5,203370.0
2020-05-07,1704.05,250704.0
2020-05-11,1702.75,202173.0
2020-05-12,1702.4,198067.0
2020-05-13,1708.4,211614.0
2020-05-14,1731.6,212914.0
2020-05-15,1735.35,200179.0
2020-05-18,1734.7,271472.0
2020-05-19,1737.95,185258.0
2020-05-20,1748.3,184460.0
2020-05-21,1724.9,238735.0
2020-05-22,1733.55,196816.0
2020-05-26,1720.25,313174.0
2020-05-27,1694.6,137416.0
2020-05-28,1717.35,164817.0
2020-05-29,1728.7,150112.0
2020-06-01,1730.6,146131.0
2020-06-02,1742.15,175351.0
2020-06-03,1705.35,256523.0
2020-06-04,1700.05,198723.0
2020-06-05,1683.45,273683.0
2020-06-08,1690.35,154767.0
2020-06-09,1713.5,182910.0
2020-06-10,1722.05,198763.0
2020-06-11,1738.25,205348.0
2020-06-12,1733.5,151397.0
2020-06-15,1710.45,200225.0
2020-06-16,1719.85,182423.0
2020-06-17,1724.35,140069.0
2020-06-18,1719.5,155912.0
2020-06-19,1734.75,181151.0
2020-06-22,1761.85,228682.0
2020-06-23,1768.9,194678.0
2020-06-24,1766.05,239533.0
2020-06-25,1756.55,152200.0
2020-06-26,1747.6,201233.0
2020-06-29,1771.6,130505.0
2020-06-30,1768.1,199417.0
2020-07-01,1771.05,263254.0
2020-07-02,1777.45,186306.0
2020-07-06,1787.9,184653.0
2020-07-07,1789.55,221733.0
2020-07-08,1811.1,247500.0
2020-07-09,1812.1,283371.0
2020-07-10,1803.1,223832.0
2020-07-13,1807.5,230398.0
2020-07-14,1801.9,253207.0
2020-07-15,1804.6,183055.0
2020-07-16,1807.7,196566.0
2020-07-17,1807.35,167012.0
2020-07-20,1815.65,177739.0
2020-07-21,1842.55,271085.0
2020-07-22,1852.4,382234.0
2020-07-23,1878.3,418749.0
2020-07-24,1902.1,300174.0
2020-07-27,1936.65,428229.0
2020-07-28,1940.9,434445.0
2020-07-29,1950.9,209835.0
2020-07-30,1957.65,271380.0
2020-07-31,1964.9,279319.0
2020-08-03,1958.55,178754.0
2020-08-04,1977.9,274420.0
2020-08-05,2048.15,366379.0
2020-08-06,2067.15,312758.0
2020-08-07,2031.15,398127.0
2020-08-10,2044.5,251306.0
2020-08-11,1939.65,565001.0
2020-08-12,1931.9,459842.0
2020-08-13,1944.25,349891.0
2020-08-14,1944.75,241798.0
2020-08-17,1972.85,289437.0
2020-08-18,2008.75,361475.0
2020-08-19,1981.0,443256.0
2020-08-20,1927.15,383338.0
2020-08-21,1924.35,355065.0
2020-08-24,1943.95,286258.0
2020-08-25,1911.15,274113.0
2020-08-26,1932.95,342207.0
2020-08-27,1923.85,467170.0
2020-08-28,1957.35,334102.0
2020-09-01,1972.35,304894.0
2020-09-02,1947.05,332591.0
2020-09-03,1940.45,303029.0
2020-09-04,1926.3,304742.0
2020-09-08,1910.95,416013.0
2020-09-09,1947.2,227182.0
2020-09-10,1966.25,271478.0
2020-09-11,1947.4,205234.0
2020-09-14,1958.7,200091.0
2020-09-15,1949.35,239538.0
2020-09-16,1961.8,298385.0
2020-09-17,1936.25,273140.0
2020-09-18,1950.85,176074.0
2020-09-21,1909.35,386667.0
2020-09-22,1906.0,282714.0
2020-09-23,1873.4,411558.0
2020-09-24,1861.75,345036.0
2020-09-25,1859.7,230857.0
2020-09-28,1864.3,235915.0
2020-09-29,1883.95,217795.0
2020-09-30,1886.9,259868.0
2020-10-01,1902.0,262086.0
2020-10-02,1903.05,212728.0
2020-10-05,1909.6,177587.0
2020-10-06,1913.4,219440.0
2020-10-07,1884.5,188588.0
2020-10-08,1887.45,185453.0
2020-10-09,1923.25,229847.0
2020-10-12,1925.5,157212.0
2020-10-13,1891.3,267538.0
2020-10-14,1910.05,188302.0
2020-10-15,1891.9,213574.0
2020-10-16,1905.05,146910.0
2020-10-19,1905.6,159852.0
2020-10-20,1898.4,163912.0
2020-10-21,1924.15,201272.0
2020-10-22,1900.95,215581.0
2020-10-23,1903.65,172958.0
2020-10-26,1898.45,166313.0
2020-10-27,1905.7,153297.0
2020-10-28,1869.95,297085.0
2020-10-29,1870.3,225159.0
2020-10-30,1881.85,213173.0
2020-11-02,1889.9,164943.0
2020-11-03,1908.3,171368.0
2020-11-04,1900.15,293946.0
2020-11-05,1938.45,297512.0
2020-11-06,1940.8,246779.0
2020-11-09,1867.3,496088.0
2020-11-10,1878.7,264872.0
2020-11-11,1860.95,215170.0
2020-11-12,1874.85,209934.0
2020-11-13,1890.9,162538.0
2020-11-16,1885.6,222937.0
2020-11-17,1889.05,160884.0
2020-11-18,1876.1,209000.0
2020-11-19,1857.35,222347.0
2020-11-20,1875.7,186166.0
2020-11-23,1840.2,319657.0
2020-11-24,1799.6,367879.0
2020-11-25,1810.2,205754.0
2020-11-27,1779.3,282346.0
2020-11-30,1762.55,242726.0
2020-12-01,1810.75,203653.0
2020-12-02,1822.6,185323.0
2020-12-03,1832.35,180357.0
2020-12-04,1843.0,171259.0
2020-12-07,1859.95,209042.0
2020-12-08,1868.15,151792.0
2020-12-09,1841.75,219587.0
2020-12-10,1844.35,164803.0
2020-12-11,1842.0,153800.0
2020-12-14,1831.15,168491.0
2020-12-15,1850.65,173607.0
2020-12-16,1851.95,199679.0
2020-12-17,1890.75,219866.0
2020-12-18,1879.75,153231.0
2020-12-21,1880.0,232045.0
2020-12-22,1877.1,176016.0
2020-12-23,1875.0,162537.0
2020-12-29,1874.3,149267.0
2020-12-30,1887.6,133658.0
2021-01-04,1943.2,273370.0
2021-01-05,1940.35,201945.0
2021-01-06,1931.95,366605.0
2021-01-07,1920.1,199982.0
2021-01-08,1862.9,443506.0
2021-01-11,1847.25,268363.0
2021-01-12,1841.25,240656.0
2021-01-13,1858.85,225988.0
2021-01-14,1841.75,257661.0
2021-01-15,1839.0,231105.0
2021-01-19,1834.7,331589.0
2021-01-20,1856.6,274396.0
2021-01-21,1862.1,196937.0
2021-01-22,1852.7,249715.0
2021-01-25,1856.85,211978.0
2021-01-26,1856.6,170259.0
2021-01-27,1843.0,195540.0
2021-01-28,1853.7,277592.0
2021-01-29,1863.8,276173.0
2021-02-01,1862.95,242045.0
2021-02-02,1833.1,235995.0
2021-02-03,1835.45,137228.0
2021-02-04,1785.9,279616.0
2021-02-05,1802.95,205758.0
2021-02-08,1835.25,177562.0
2021-02-09,1839.6,154392.0
2021-02-10,1842.65,176443.0
2021-02-11,1840.1,147019.0
2021-02-12,1816.35,171902.0
2021-02-16,1794.25,355922.0
2021-02-17,1780.7,257335.0
2021-02-18,1773.15,224767.0
2021-02-19,1786.2,251783.0
2021-02-22,1807.45,221198.0
2021-02-23,1799.65,191147.0
2021-02-24,1788.0,224060.0
2021-02-25,1779.65,316252.0
2021-02-26,1742.85,362549.0
2021-03-01,1734.15,241917.0
2021-03-02,1723.85,235964.0
2021-03-03,1711.4,255653.0
2021-03-04,1712.1,277449.0
2021-03-05,1696.25,269333.0
2021-03-08,1687.05,273905.0
2021-03-09,1716.9,248946.0
2021-03-10,1716.2,226890.0
2021-03-11,1724.25,215341.0
2021-03-12,1704.8,232207.0
2021-03-15,1723.65,163045.0
2021-03-16,1735.0,173891.0
2021-03-17,1729.65,220553.0
2021-03-18,1725.9,251758.0
2021-03-19,1735.2,213282.0
2021-03-22,1736.15,196311.0
2021-03-23,1726.2,226204.0
2021-03-24,1730.5,186524.0
2021-03-25,1737.3,226207.0
2021-03-26,1731.8,172944.0
2021-03-29,1705.95,135457.0
2021-03-30,1683.95,225871.0
2021-03-31,1691.05,210770.0
2021-04-01,1726.05,170430.0
2021-04-06,1744.65,152598.0
2021-04-07,1738.05,122802.0
2021-04-08,1755.5,144574.0
2021-04-09,1741.2,171395.0
2021-04-12,1732.85,125360.0
2021-04-13,1747.95,175594.0
2021-04-14,1735.55,145260.0
2021-04-15,1757.2,198143.0
2021-04-16,1774.45,173498.0
2021-04-19,1774.5,180726.0
2021-04-20,1777.85,169041.0
2021-04-21,1798.2,173968.0
2021-04-22,1787.75,163753.0
2021-04-23,1781.8,175847.0
2021-04-26,1773.35,143358.0
2021-04-27,1784.15,147945.0
2021-04-28,1772.2,198578.0
2021-04-29,1762.65,231520.0
2021-04-30,1767.65,167292.0
2021-05-04,1797.75,246585.0
2021-05-05,1782.25,178811.0
2021-05-06,1813.15,287629.0
2021-05-07,1836.55,367695.0
2021-05-10,1840.45,269707.0
2021-05-11,1829.1,311104.0
2021-05-12,1830.7,339207.0
2021-05-13,1821.8,249928.0
2021-05-14,1838.1,224380.0
2021-05-17,1853.7,267705.0
2021-05-18,1866.75,229016.0
2021-05-19,1888.45,398212.0
2021-05-20,1878.3,223568.0
2021-05-21,1875.9,234291.0
2021-05-24,1880.15,183312.0
2021-05-25,1887.0,316673.0
2021-05-26,1899.75,170526.0
2021-05-27,1891.45,211786.0
2021-05-28,1899.95,198141.0
2021-06-01,1899.35,290653.0
2021-06-02,1902.75,166036.0
2021-06-03,1866.55,278578.0
2021-06-04,1890.6,228826.0
2021-06-07,1888.4,146018.0
2021-06-08,1893.15,173604.0
2021-06-09,1894.6,147332.0
2021-06-10,1888.65,250551.0
2021-06-11,1881.05,220455.0
2021-06-14,1865.6,242302.0
2021-06-15,1865.1,155343.0
2021-06-16,1860.75,234104.0
2021-06-17,1778.7,385888.0
2021-06-18,1773.1,264605.0
2021-06-21,1775.05,195523.0
2021-06-22,1775.05,172745.0
2021-06-23,1791.6,179273.0
2021-06-24,1784.85,152232.0
2021-06-25,1786.65,161203.0
2021-06-28,1780.3,160788.0
2021-06-29,1755.45,239910.0
2021-06-30,1763.15,177887.0
2021-07-01,1781.5,171443.0
2021-07-02,1786.15,205858.0
2021-07-06,1809.85,276597.0
2021-07-07,1804.65,171075.0
2021-07-08,1807.7,249340.0
2021-07-09,1806.0,185581.0
2021-07-12,1792.4,201416.0
2021-07-13,1813.85,242177.0
2021-07-14,1823.2,229879.0
2021-07-15,1823.75,175611.0
2021-07-16,1824.3,184655.0
2021-07-19,1814.9,249675.0
2021-07-20,1823.05,221136.0
2021-07-21,1802.15,218636.0
2021-07-22,1799.45,193318.0
2021-07-23,1799.6,236764.0
2021-07-26,1800.2,204547.0
2021-07-27,1800.35,177043.0
2021-07-28,1796.6,209783.0
2021-07-29,1829.3,212065.0
2021-07-30,1825.75,157136.0
2021-08-02,1811.45,159755.0
2021-08-03,1812.65,103450.0
2021-08-04,1829.1,244683.0
2021-08-05,1800.75,169840.0
2021-08-06,1762.9,323149.0
2021-08-09,1738.85,289543.0
2021-08-10,1723.35,182561.0
2021-08-11,1743.6,185442.0
2021-08-12,1747.4,137119.0
2021-08-13,1773.85,144809.0
2021-08-16,1786.35,137698.0
2021-08-17,1789.45,144815.0
2021-08-18,1783.45,132725.0
2021-08-19,1782.05,151245.0
2021-08-20,1779.05,107966.0
2021-08-23,1802.0,156318.0
2021-08-24,1808.45,114785.0
2021-08-25,1788.7,163463.0
2021-08-26,1786.6,134534.0
2021-08-27,1798.5,203642.0
2021-08-31,1814.85,170387.0
2021-09-01,1811.8,140116.0
2021-09-02,1812.55,113025.0
2021-09-03,1823.7,184984.0
2021-09-07,1802.15,252475.0
2021-09-08,1786.0,161258.0
2021-09-09,1788.25,154126.0
2021-09-10,1794.6,136246.0
2021-09-13,1793.9,114310.0
2021-09-14,1792.75,197954.0
2021-09-15,1796.95,139297.0
2021-09-16,1747.95,255267.0
2021-09-17,1755.95,183254.0
2021-09-20,1757.75,152451.0
2021-09-22,1773.4,172348.0
2021-09-23,1750.0,225456.0
2021-09-24,1746.8,151552.0
2021-09-27,1755.3,137574.0
2021-09-28,1733.75,215840.0
2021-09-29,1737.15,177389.0
2021-09-30,1742.8,246365.0
2021-10-01,1757.05,151195.0
2021-10-04,1754.55,166180.0
2021-10-05,1753.2,151424.0
2021-10-06,1759.7,159218.0
2021-10-07,1762.1,146406.0
2021-10-08,1773.25,240371.0
2021-10-11,1757.65,114771.0
2021-10-12,1767.75,168110.0
2021-10-13,1785.7,299041.0
2021-10-14,1798.7,164651.0
2021-10-15,1772.65,202631.0
2021-10-18,1767.85,152741.0
2021-10-19,1779.55,166972.0
2021-10-20,1778.0,174076.0
2021-10-21,1779.3,138729.0
2021-10-22,1808.25,312812.0
2021-10-25,1805.25,153589.0
2021-10-26,1785.55,197929.0
2021-10-27,1795.25,182801.0
2021-10-28,1803.5,220876.0
2021-10-29,1769.15,254513.0
2021-11-01,1793.8,143332.0
2021-11-02,1790.45,145786.0
2021-11-03,1763.45,257427.0
2021-11-04,1796.15,222609.0
2021-11-05,1801.85,299618.0
2021-11-08,1822.35,200412.0
2021-11-09,1827.3,224407.0
2021-11-10,1859.4,352787.0
2021-11-11,1857.9,205312.0
2021-11-12,1860.55,201358.0
2021-11-15,1859.9,221208.0
2021-11-16,1859.2,220431.0
2021-11-17,1864.9,172417.0
2021-11-18,1860.3,186062.0
2021-11-19,1861.1,234083.0
2021-11-22,1816.05,352857.0
2021-11-23,1789.15,311348.0
2021-11-24,1782.05,203236.0
2021-11-26,1800.8,186800.0
2021-11-29,1785.95,151365.0
2021-11-30,1804.4,242861.0
2021-12-01,1789.25,180336.0
2021-12-02,1765.0,172719.0
2021-12-03,1767.55,175176.0
2021-12-06,1778.65,104477.0
2021-12-07,1781.35,129894.0
2021-12-08,1783.8,109692.0
2021-12-09,1776.15,123974.0
2021-12-10,1779.75,141995.0
2021-12-13,1787.8,106057.0
2021-12-14,1776.9,153249.0
2021-12-15,1768.65,161101.0
2021-12-16,1795.7,167777.0
2021-12-17,1807.7,156607.0
2021-12-20,1796.3,105386.0
2021-12-21,1793.75,134154.0
2021-12-22,1792.8,110408.0
2021-12-23,1805.2,104844.0
2021-12-29,1794.25,138685.0
2021-12-30,1805.85,113430.0
2022-01-04,1811.4,167708.0
2022-01-05,1826.25,173344.0
2022-01-06,1789.35,238644.0
2022-01-07,1792.6,238931.0
2022-01-10,1794.2,173043.0
2022-01-11,1806.8,184152.0
2022-01-12,1821.4,192979.0
2022-01-13,1820.35,215522.0
2022-01-14,1822.95,174944.0
2022-01-18,1817.25,362944.0
2022-01-19,1826.95,318489.0
2022-01-20,1845.35,233862.0
2022-01-21,1837.6,225249.0
2022-01-24,1831.6,244325.0
2022-01-25,1847.3,197804.0
2022-01-26,1835.95,270028.0
2022-01-27,1806.75,196036.0
2022-01-28,1788.15,217149.0
2022-01-31,1795.25,139421.0
2022-02-01,1799.85,128880.0
2022-02-02,1803.65,123021.0
2022-02-03,1792.7,173722.0
2022-02-04,1804.7,177709.0
2022-02-07,1813.55,139808.0
2022-02-08,1822.6,142408.0
2022-02-09,1827.8,136722.0
2022-02-10,1835.35,227458.0
2022-02-11,1831.15,239093.0
2022-02-14,1866.15,231016.0
2022-02-15,1848.55,214880.0
2022-02-16,1862.6,141486.0
2022-02-17,1893.45,268547.0
2022-02-18,1893.6,161745.0
2022-02-22,1900.1,334589.0
2022-02-23,1904.7,154843.0
2022-02-24,1936.3,423048.0
2022-02-25,1884.8,229780.0
2022-02-28,1909.85,249273.0
2022-03-01,1922.0,223998.0
2022-03-02,1928.5,227975.0
2022-03-03,1929.6,180207.0
2022-03-04,1945.3,241533.0
2022-03-07,1980.95,372185.0
2022-03-08,2039.05,447651.0
2022-03-09,1988.9,360345.0
2022-03-10,1996.6,303267.0
2022-03-11,1978.7,262088.0
2022-03-14,1954.05,162203.0
2022-03-15,1913.65,220374.0
2022-03-16,1913.2,195460.0
2022-03-17,1949.65,149829.0
2022-03-18,1935.8,150882.0
2022-03-21,1935.05,146411.0
2022-03-22,1915.25,153282.0
2022-03-23,1931.75,153306.0
2022-03-24,1965.2,181204.0
2022-03-25,1953.8,147904.0
2022-03-28,1937.05,181367.0
2022-03-29,1910.0,128051.0
2022-03-30,1933.85,136041.0
2022-03-31,1942.15,155299.0
2022-04-01,1929.4,135154.0
2022-04-04,1930.3,108435.0
2022-04-05,1944.05,147256.0
2022-04-06,1930.15,153971.0
2022-04-07,1932.4,122809.0
2022-04-08,1941.4,142498.0
2022-04-11,1951.55,184385.0
2022-04-12,1960.85,172386.0
2022-04-13,1976.75,132029.0
2022-04-14,1963.25,139424.0
2022-04-19,1964.0,181440.0
2022-04-20,1949.55,139507.0
2022-04-21,1943.7,154919.0
2022-04-22,1941.55,176681.0
2022-04-25,1895.0,231494.0
2022-04-26,1904.6,166199.0
2022-04-27,1885.8,178197.0
2022-04-28,1888.5,170910.0
2022-04-29,1911.3,177136.0
2022-05-03,1869.7,167434.0
2022-05-04,1863.65,161479.0
2022-05-05,1892.3,218392.0
2022-05-06,1882.35,194279.0
2022-05-09,1860.9,218821.0
2022-05-10,1857.35,260811.0
2022-05-11,1851.95,243561.0
2022-05-12,1837.05,255608.0
2022-05-13,1811.55,179483.0
2022-05-16,1809.5,159493.0
2022-05-17,1825.0,137288.0
2022-05-18,1810.65,150353.0
2022-05-19,1844.0,175242.0
2022-05-20,1834.2,143045.0
2022-05-23,1856.2,163266.0
2022-05-24,1867.1,174762.0
2022-05-25,1847.2,182823.0
2022-05-26,1848.25,123355.0
2022-05-27,1851.8,123764.0
2022-05-31,1838.7,201803.0
2022-06-01,1844.9,158036.0
2022-06-06,1847.2,103179.0
2022-06-07,1849.6,119211.0
2022-06-08,1852.95,114141.0
2022-06-09,1844.85,131293.0
2022-06-10,1830.0,267204.0
2022-06-13,1830.85,252543.0
2022-06-14,1818.3,165146.0
2022-06-15,1823.75,203421.0
2022-06-16,1826.5,180893.0
2022-06-17,1841.55,141718.0
2022-06-21,1840.25,176299.0
2022-06-22,1841.85,149553.0
2022-06-23,1841.9,167071.0
2022-06-24,1825.45,139723.0
2022-06-27,1826.3,143820.0
2022-06-28,1819.05,111397.0
2022-06-29,1817.75,155542.0
2022-06-30,1817.0,208898.0
2022-07-01,1797.45,249489.0
2022-07-05,1772.0,310369.0
2022-07-06,1754.3,258824.0
2022-07-07,1747.95,151256.0
2022-07-08,1738.2,189178.0
2022-07-11,1740.0,171902.0
2022-07-12,1730.7,255170.0
2022-07-13,1724.6,300550.0
2022-07-14,1700.7,266354.0
2022-07-15,1706.15,176797.0
2022-07-18,1719.05,157535.0
2022-07-19,1713.05,131771.0
2022-07-20,1709.3,174466.0
2022-07-21,1705.1,248875.0
2022-07-22,1736.95,200622.0
2022-07-25,1718.9,160719.0
2022-07-26,1720.05,147367.0
2022-07-27,1714.05,144865.0
2022-07-28,1753.5,192863.0
2022-07-29,1753.4,140666.0
2022-08-01,1772.4,133742.0
2022-08-02,1779.75,174165.0
2022-08-03,1761.25,151734.0
2022-08-04,1783.2,153292.0
2022-08-05,1773.25,168901.0
2022-08-08,1784.05,103683.0
2022-08-10,1795.05,154592.0
2022-08-11,1796.7,121259.0
2022-08-12,1792.1,118649.0
2022-08-15,1776.6,137765.0
2022-08-16,1774.85,94403.0
2022-08-17,1767.2,137832.0
2022-08-18,1765.55,124319.0
2022-08-19,1750.75,138699.0
2022-08-22,1733.25,142857.0
2022-08-23,1746.55,145260.0
2022-08-24,1745.65,112645.0
2022-08-25,1753.55,117570.0
2022-08-26,1751.25,176904.0
2022-08-30,1730.3,130664.0
2022-08-31,1715.9,176731.0
2022-09-01,1694.3,198618.0
2022-09-02,1712.5,174684.0
2022-09-06,1702.6,206268.0
2022-09-07,1702.65,173624.0
2022-09-08,1709.35,184176.0
2022-09-09,1713.4,154706.0
2022-09-12,1726.4,154374.0
2022-09-13,1704.85,232696.0
2022-09-14,1703.9,163288.0
2022-09-15,1689.1,268094.0
2022-09-16,1664.65,217226.0
2022-09-20,1664.15,143933.0
2022-09-21,1671.75,227938.0
2022-09-22,1671.85,241279.0
2022-09-23,1643.55,243045.0
2022-09-26,1643.35,219861.0
2022-09-27,1634.3,197058.0
2022-09-28,1652.15,279817.0
2022-09-29,1654.8,201961.0
2022-09-30,1671.75,179989.0
2022-10-03,1668.4,215493.0
2022-10-04,1714.85,205084.0
2022-10-05,1700.5,173222.0
2022-10-06,1714.2,139443.0
2022-10-07,1696.15,157445.0
2022-10-10,1676.55,157149.0
2022-10-11,1664.7,171814.0
2022-10-12,1670.65,131769.0
2022-10-13,1648.1,237007.0
2022-10-14,1649.3,183170.0
2022-10-17,1664.75,148889.0
2022-10-18,1653.0,163168.0
2022-10-19,1631.7,179246.0
2022-10-20,1635.3,163734.0
2022-10-21,1643.25,271095.0
2022-10-24,1649.15,171022.0
2022-10-25,1659.25,182795.0
2022-10-26,1666.75,186926.0
2022-10-27,1659.75,189287.0
2022-10-28,1648.05,196363.0
2022-10-31,1639.0,128413.0
2022-11-01,1645.25,197976.0
2022-11-02,1649.55,220926.0
2022-11-03,1628.75,254699.0
2022-11-04,1674.4,293521.0
2022-11-07,1678.95,187589.0
2022-11-08,1678.65,297618.0
2022-11-09,1715.25,239645.0
2022-11-10,1744.75,305717.0
2022-11-11,1759.35,227044.0
2022-11-14,1768.9,191347.0
2022-11-15,1771.35,283019.0
2022-11-16,1773.0,200755.0
2022-11-17,1758.6,169097.0
2022-11-18,1751.6,137327.0
2022-11-21,1740.4,166082.0
2022-11-22,1742.95,153092.0
2022-11-23,1740.15,167770.0
2022-11-25,1751.85,134299.0
2022-11-28,1746.55,132767.0
2022-11-29,1752.7,127320.0
2022-11-30,1753.5,192239.0
2022-12-01,1803.15,226148.0
2022-12-02,1784.75,183724.0
2022-12-05,1776.8,179818.0
2022-12-06,1773.8,127856.0
2022-12-07,1782.2,155568.0
2022-12-08,1790.15,116274.0
2022-12-09,1796.15,150938.0
2022-12-12,1786.6,107782.0
2022-12-13,1823.55,230911.0
2022-12-14,1808.05,143804.0
2022-12-15,1783.55,185317.0
2022-12-16,1792.55,128751.0
2022-12-19,1790.8,86090.0
2022-12-20,1813.9,197496.0
2022-12-21,1817.55,110177.0
2022-12-22,1800.7,175774.0
2022-12-28,1803.35,118076.0
2022-12-29,1813.75,105992.0
2023-01-03,1843.25,212272.0
2023-01-04,1857.3,198354.0
2023-01-05,1834.0,188603.0
2023-01-06,1852.2,215367.0
2023-01-09,1878.85,204550.0
2023-01-10,1878.65,170514.0
2023-01-11,1872.35,222250.0
2023-01-12,1882.55,265174.0
2023-01-13,1907.15,247878.0
2023-01-17,1913.8,268368.0
2023-01-18,1920.7,218967.0
2023-01-19,1918.6,214246.0
2023-01-20,1924.9,165272.0
2023-01-23,1914.85,190094.0
2023-01-24,1920.75,201713.0
2023-01-25,1930.8,190302.0
2023-01-26,1932.45,223255.0
2023-01-27,1923.05,150902.0
2023-01-30,1924.1,138071.0
2023-01-31,1923.9,194077.0
2023-02-01,1925.9,210613.0
2023-02-02,1921.65,259844.0
2023-02-03,1875.35,310612.0
2023-02-06,1873.25,164540.0
2023-02-07,1870.7,179673.0
2023-02-08,1872.65,131904.0
2023-02-09,1879.1,183551.0
2023-02-10,1859.7,155270.0
2023-02-13,1856.05,131217.0
2023-02-14,1863.7,217012.0
2023-02-15,1831.2,169531.0
2023-02-16,1828.95,168509.0
2023-02-17,1833.95,165081.0
2023-02-21,1836.85,210165.0
2023-02-22,1835.75,141500.0
2023-02-23,1826.05,179972.0
2023-02-24,1810.95,169473.0
2023-02-27,1818.65,130427.0
2023-02-28,1824.6,184507.0
2023-03-01,1841.25,182583.0
2023-03-02,1836.2,139755.0
2023-03-03,1841.15,158961.0
2023-03-06,1849.05,136224.0
2023-03-07,1826.55,248226.0
2023-03-08,1816.3,208292.0
2023-03-09,1831.4,228473.0
2023-03-10,1861.25,345814.0
2023-03-13,1911.3,452332.0
2023-03-14,1907.55,261275.0
2023-03-15,1923.4,385454.0
2023-03-16,1922.75,248084.0
2023-03-17,1962.1,351092.0
2023-03-20,1969.35,338016.0
2023-03-21,1952.5,248934.0
2023-03-22,1949.35,245031.0
2023-03-23,1977.95,262247.0
2023-03-24,1993.8,285442.0
2023-03-27,1946.25,206630.0
2023-03-28,1962.85,183582.0
2023-03-29,1965.0,88563.0
2023-03-30,1965.8,171701.0
2023-03-31,1979.7,162212.0
2023-04-03,1983.3,187986.0
2023-04-04,2009.6,233301.0
2023-04-05,2030.85,197371.0
2023-04-06,2001.9,149129.0
2023-04-11,2002.7,126376.0
2023-04-12,2008.2,228494.0
2023-04-13,2048.45,198461.0
2023-04-14,2019.4,262825.0
2023-04-17,1995.55,183425.0
2023-04-18,1999.4,164975.0
2023-04-19,1990.55,218808.0
2023-04-20,2007.15,162840.0
2023-04-21,1973.65,210502.0
2023-04-24,1978.2,139878.0
2023-04-25,1987.4,222551.0
2023-04-26,2003.0,241399.0
2023-04-27,1985.65,203898.0
2023-04-28,1982.55,172445.0
2023-05-02,1995.4,245637.0
2023-05-03,2014.3,229674.0
2023-05-04,2044.7,311003.0
2023-05-05,2000.95,283299.0
2023-05-09,2030.2,199701.0
2023-05-10,2037.15,260807.0
2023-05-11,2015.95,296976.0
2023-05-12,2019.9,220500.0
2023-05-15,2019.9,163251.0
2023-05-16,2007.45,229938.0
2023-05-17,1974.4,206552.0
2023-05-18,1960.3,227733.0
2023-05-19,1961.6,234604.0
2023-05-22,1970.3,165768.0
2023-05-23,1969.2,214358.0
2023-05-24,1969.65,229885.0
2023-05-25,1948.25,253875.0
2023-05-26,1947.9,166036.0
2023-05-30,1952.45,264373.0
2023-05-31,1964.4,207753.0
2023-06-01,1974.35,176911.0
2023-06-02,1963.25,209694.0
2023-06-05,1959.65,179985.0
2023-06-06,1957.25,135995.0
2023-06-07,1967.35,189529.0
2023-06-08,1966.4,191843.0
2023-06-09,1960.3,130408.0
