date,price,ma_price,volume,ma_volume,position,drift_price,drift_volume,corr,drift_corr,market_cases,market_cases_,rolling_sharpe,rolling_sortino
2011-08-22,11.374944978169424,3.2669629330152694,998.0,156.98178403967808,0,0.21371206074367133,16.81243863044303,0.45299784332843895,-0.014760562655894854,0,2.0,-1.8923157258139989,-1.942102998035849
2011-08-23,17.383431467996843,3.7081025747334446,829.0,177.98235328843816,0,0.32742585123092327,18.906503939601556,0.4646943663542366,-0.0015320198150485988,0,2.0,-1.8774982557464706,-1.9271148688283049
2011-08-24,84.755112328314,6.2408216295328405,593.0,190.9516547481745,1,1.4300724530151596,15.937902699668943,0.5927920920568592,0.06328285294378701,2,2.0,-1.8478951012193032,-1.8973482467650427
2011-08-25,-11.442755922309743,5.688209831037758,488.0,200.23441553729407,0,0.4387303272600387,12.61033174439426,0.6073106256945165,0.03890069329072216,2,2.0,-1.8595479165679556,-1.909145898392144
2011-08-26,-2.8539447884998026,5.421267499177209,766.0,217.91459005175366,0,0.08589399769974482,15.145253129426926,0.571509789015552,0.0015499283058788317,2,2.0,-1.9010628880153766,-1.9508630006033945
2011-09-02,-6.622307578313894,5.044905778005612,138.0,215.41725911263634,0,-0.14523386173592623,6.323961095154804,0.5545333570827436,-0.007713251813464784,0,2.0,-1.8910479407042773,-1.9407562651702095
2011-09-05,8.159096618828698,5.142224241781333,168.0,213.93546976536643,0,-0.023957698980102415,2.421085873942447,0.5523721914434635,-0.004937208726372467,0,2.0,-1.8977476415803902,-1.9475315706223193
2011-09-06,9.582145246188702,5.280971773169064,371.0,218.84373633519874,0,0.05739491620381412,3.664676221887377,0.5495698957751978,-0.0038697521973190987,0,2.0,-1.8699006263487745,-1.919363244540277
2011-09-07,24.768090888328743,5.889944245517805,267.0,220.34861957472378,0,0.3331836942762776,2.58477973070621,0.5410525529617085,-0.006193547505404179,0,2.0,-1.8556109671665109,-1.9049313487613628
2011-09-08,-2.450182445071732,5.629315286436881,327.0,223.68147521301367,0,0.03627736759767697,2.9588176844980474,0.5396237870079302,-0.003811156729591228,0,2.0,-1.8490431288230125,-1.8982826345947932
2011-09-09,17.135569218145974,5.9888857218027916,231.0,223.91017911260698,0,0.19792390148179356,1.5937607920456802,0.5359881396435737,-0.0037234020469738686,0,2.0,-1.9086160736729927,-1.9585243735467863
2011-09-12,12.11556880330818,6.180344568099835,245.0,224.56923601533802,0,0.1946913738894183,1.1264088473883591,0.5315246230760572,-0.004093459307245201,0,2.0,-1.9095386592154233,-1.9594573289199304
